"","country","title","date","keywords_found","keywords_count","count_Common_Prosperity","count_Taiwan","count_Hong_Kong","count_Taiwan_independence","count_great_rejuvenation_of_the_Chinese_nation","count_Ukraine","count_NATO","count_reunification","count_South_China_Sea","count_Xinjiang","count_India","count_Peaceful_Reunification","count_one_china_principle","count_Tibet","count_Chinese_Dream","count_Community_of_Common_Destiny","count_Crimea","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30","X.31","X.32","X.33","X.34","X.35","X.36","X.37","X.38","X.39","X.40","X.41","X.42","X.43","X.44","X.45","X.46","X.47","X.48","X.49","X.50","X.51","X.52","X.53","X.54","X.55","X.56","X.57","X.58","X.59","X.60","X.61","X.62","X.63","X.64","X.65","X.66","X.67","X.68","X.69","X.70","X.71","X.72","X.73","X.74","X.75","X.76","X.77","X.78","X.79","X.80","X.81","X.82","X.83","X.84","X.85","X.86","X.87","X.88","X.89","X.90","X.91","X.92","X.93","X.94","X.95","X.96","X.97","X.98","X.99","X.100","X.101","X.102","X.103","X.104","X.105","X.106","X.107","X.108","X.109","X.110","X.111","X.112","X.113","X.114","X.115","X.116","X.117","X.118","X.119","X.120","X.121","X.122","X.123","X.124","X.125","X.126","X.127","X.128"
"386","China","Join Hands to Create a Bright Future of Peace and Prosperity","7/16/2016 11:15","[""South China Sea"", ""Chinese Dream"", ""Common Prosperity""]","6","1","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","China","Yang Jiechi Gives Interview to State Media on the So-called Award by the Arbitral Tribunal for the South China Sea Arbitration","7/15/2016 9:01","[""South China Sea""]","44","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","China","Remarks by Chinese Foreign Minister Wang Yi on the Award of the So-called Arbitral Tribunal in the South China Sea Arbitration","7/12/2016 21:16","[""South China Sea""]","14","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","China","Speech by Dai Bingguo at China-US Dialogue on South China Sea Between Chinese and US Think Tanks","7/5/2016 22:58","[""Taiwan"", ""South China Sea""]","43","0","2","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","China","Build a New Type of International Relations Featuring Win-Win Cooperation","7/1/2016 17:44","[""South China Sea""]","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","China","Li Keqiang's speech at Summer Davos opening ceremony","6/29/2016 18:05","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","China","Making Unremitting Efforts for a New Model of Major-Country Relationship Between China and the United States","6/7/2016 10:43","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","China","Remarks by Vice Premier Wang Yang At the Closing Session and Press Conference of The Eighth Round of the China-US Strategic and Economic Dialogue","6/7/2016 9:27","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","China","Remarks by State Councilor Yang Jiechi At the Closing Session and Joint Press Availability of the Eighth Round of China-US Strategic and Economic Dialogue","6/7/2016 9:25","[""Taiwan"", ""Tibet"", ""South China Sea"", ""Taiwan independence""]","7","0","2","0","1","0","0","0","0","3","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","China","Work Together to Create a Community of Shared Future for Mankind","5/31/2016 16:52","[""Chinese Dream""]","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","China","An Open China: Guangxi Embracing the World","5/27/2016 17:19","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","China","Remarks by Foreign Minister Wang Yi At the Media Briefing on the G20 Hangzhou Summit","5/26/2016 18:14","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","China","Remarks by Vice President Li Yuanchao at the Reception In Honor of President Pranab Mukherjee","5/26/2016 16:58","[""India"", ""Chinese Dream""]","22","0","0","0","0","0","0","0","0","0","0","21","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","China","Transcript of Foreign Minister Wang Yi's Interview With Belahodood of Al Jazeera","5/19/2016 15:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","China","er to avoid such scenario and jointly uphold peace and stability on the Peninsula. Third"," China is committed to resolving the Korean nuclear issue through peaceful means. Actually"," that is the Six-Party Talks. Under the talks"," all sides can bring their concerns to the table"," talk them through and address them in parallel. This approach is fair and reasonable"," and had secured important progress out of the talks in the past. It has also played a positive role in resolving the Iranian nuclear issue. As such"," it is imperative to resume the Six-Party Talks and bring the nuclear issue on the Peninsula back to the track of negotiation. In the current context"," the pressing task is to avoid further escalation of tensions on the Peninsula"," in particular"," to forestall conflicts and prevent the situation from deteriorating or even getting out of control. The Chinese side is talking to all parties for this purpose. Moreover"," UNSC Resolution 2270 should be implemented. Adopted unanimously at the Security Council"," Resolution 2270 voices clear opposition against the DPRK's nuclear and missile program and sets out a host of necessary measures. At the same time"," it says clearly that the measures taken should not affect the livelihood of the DPRK people"," nor should they lead to humanitarian crisis or further escalation of tensions. It also reiterates the importance of resuming the Six-Party Talks and resolving the issue through negotiation. The resolution includes all these aspects and must be implemented in full. The Chinese side is implementing the UN resolution as a permanent member of the Security Council while pursuing the resumption of the talks. We have put forward an approach of parallel tracks"," which is inspired by our past experience. For the DPRK"," security is its top concern"," so it wants to replace the armistice agreement with a peace treaty to ensure its national security. This is understandable"," while the United States and other countries"," including China"," hope that the DPRK will give up its nuclear program and the denuclearization of the Peninsula can be achieved. We need to take into account both concerns and pursue"," in parallel tracks"," the denuclearization and the replacement of the armistice agreement with a peace treaty. We can discuss them all at the negotiating table and find a package solution. I believe this is a viable way to resume the talks. We also hope to keep close communication with all sides"," members of the Six-Party Talks in particular"," to create conditions for the resumption. In all"," the Korean nuclear issue must be addressed peacefully. Follow-up : The big question now is whether the DPRK is willing to abandon its nuclear program. Wang Yi : You touched upon a very important point. Is the DPRK willing to do so? The key is to get the talks going"," because no progress would be possible without the talks. Question 18: I hope you will give a straightforward answer to this question. I mentioned several times the United States and Defense Secretary Carter's criticism of China. Yet you didn't name the United States in your answer. Did you do it deliberately to avoid provoking the United States? Wang Yi : We will articulate our position very clearly when it's necessary to do so. You asked about the United States several times and I gave a clear answer already. Who is engaging in massive military exercises in this region? Who is sending a lot of advanced weaponry to the South China Sea and building new military bases? The answer is all too clear: the United States. Question 19: You said just now that there is no vacuum in the Arab states"," and if there ever is"," it is their responsibility to fill it. I have looked at your personal experience and found you grow up witnessing China's rapid development"," a period when China's dream of national renewal is coming true. So you have been part of the Chinese dream. I would like to hear about your suggestions on how Arab states can revitalize their countries. What steps are needed to realize the kind of growth that China has registered? Wang Yi : The Arabs are industrious and resourceful people"," who created brilliant civilizations and contributed greatly to the advancement of mankind. We have always been very optimistic about the development of the Arab states. In addition"," their huge market and abundant resources put them in a good position for further development. We believe that each country needs to find a path best suited to its national conditions and development stage"," one that can be accepted and supported by its people. Only such a path can lead to long-term sustained development. Other countries' experience may not fit our own national conditions. Still worse"," external interference often creates serious complications. So as a friend"," we hope to see Arab states come together and help and support each other to jointly revitalize the Arab world and make fresh contribution to the development of mankind. As conditions vary from country to country"," it is up to each country itself to explore the best way for it. As for China"," its biggest achievement is that it has found a path suited to its reality"," which is socialism with Chinese characteristics and China has accumulated rich experience in this process. Put simply"," for the past few decades"," we have struck a balance between development"," reform and stability. First"," the whole nation"," starting from the governing party"," is committed to the overriding goal of achieving development. Because we believe that development holds the key to solving all the problems facing China. How to achieve development? It requires stability"," which is a precondition for development. That is why maintaining stability is an important task for us. We need to safeguard stability of our country"," our system"," our policy"," and all ethnic groups and regions. Development would be out of the question without a stable environment. We also need reform as it provides the driving force and creates new space"," potential and prospect for development. In short"," it is because we have managed to balance development"," reform and stability that we have gone this far and this fast. Of course"," this is just China's experience. We would be happy to share it with Arab states and have further discussions in the future. Question 20: You will soon go to Doha for the 7th Ministerial Meeting"," and we know that China and Arab states enjoy good relations. Will China say yes"," if Arab states propose to cooperate with China the peaceful use of nuclear energy? Wang Yi : My answer will be a definite """"yes"""". Actually President Xi has already put forward an important initiative to set up a China-Arab training center for the peaceful use of nuclear energy. We are ready to cooperate with Arab states in this regard. Question 21: Let me come back to the """"Belt and Road"""" Initiative. Will this initiative"," if fully implemented"," reshape the entire landscape of global trade and international relations? Wang Yi : In essence"," the """"Belt and Road"""" is an economic initiative for common development and prosperity. If through its implementation"," the Eurasian continent can achieve revival and developing countries along the routes can realize development"," then the balance of power will be changed and global development will be more balanced and equitable. This"," of course"," will be something good. The """"Belt and Road"""" will also give developing countries a stronger voice and make us more capable and powerful to safeguard regional peace and stability"," and contribute to peace and stability of the whole world. Question 22: As China's foreign minister"," what is on top of the diplomatic agenda on your table? Wang Yi : The immediate one is to attend the 7th Ministerial Meeting of the China-Arab States Cooperation Forum in Qatar. But I should say a very important event for us this year is the G20 Summit to be held in China in September. This Summit will be taking place at a crucial moment"," where the most difficult period of the international financial crisis is behind us"," but the world economy remains sluggish and people are not really optimistic about the economic prospects. Countries have introduced an array of stimulus policies"," but the marginal effects of these policies are declining markedly. Take fiscal and economic policies as an example"," many countries already have a high level of debts. There is no additional room for maneuvering. If we look at monetary policies"," the interest rate is already zero or even negative in some countries and further adjustment is no longer possible. That's why people are now turning their eyes to the upcoming Summit in China"," looking forward to a new formula to come out of the meeting that could reinvigorate the world economy. We are now working with all relevant countries. Two heads of Arab states will be attending the summit this time and we are ready to have further consultation with Arab countries. As we see it"," we need first and foremost to explore new drivers of world economy through innovation"," as the old driving forces are losing steam. These new drivers rely on innovation"," including new industrial and big data revolution. And this is why we are working on a G20 Blueprint on Innovative Growth for the world economy to be adopted by the G20 this time around. Second"," we hope development will be incorporated into the G20 agenda this year"," not only because we are the largest developing country"," but more importantly"," this is the inaugural year of the Agenda 2030 for Sustainable Development adopted by the United Nations. We need to champion the interests of the vast developing world"," and call upon major G20 countries to take the lead in implementing the SDGs. We need to formulate a general action plan including national actions"," to boost common development of the world. Third"," we hope to include reform"," in particular structural reform"," in the discussion at the Summit. Countries around the world are calling for structural reform"," and China's reform in this regard has been the most effective and successful. We will be happy to share our experience and practice with the rest of the world"," with a view to improving the world economic and financial governance architecture through reform. In addition"," we hope to further stimulate trade and investment. We oppose all forms of trade protectionism and will work to safeguard the multilateral trading regime represented by the WTO. We are against fragmenting regional trading arrangements"," which result in isolation or even mutual exclusion. We do hope we can start the process to explore whether there is the need for a globally binding guideline or norm for investment. So far there is yet to be any attempt in this regard. Of course"," we would also hope to step up international anti-corruption cooperation under the G20"," including on the repatriation of fugitives and recovery of illegal assets. In conclusion"," the G20-related work this year is of great importance to us. We hope and believe that this year's G20 will be successful and produce important outcomes"," leaving an indelible mark on the G20 process"," and further facilitating its transition from a crisis response platform to a long-term governance mechanism. Question 23: What do you see of the future of China-Arab relations? Wang Yi : I do believe we have a very promising future"," because first"," we enjoy traditional friendship; second"," we are all developing countries with broad common interests; and third"," we do not have any geopolitical conflict. As one of my Arab friends once said"," China is the only major country that has never interfered in the Arab world. This is exactly our policy and our diplomatic philosophy"," which we take pride in. Moreover"," with China and Arab states partnering on the """"Belt and Road"""" initiative"," our interests will further converge"," which will go a long way towards achieving common development. The current obstacles standing in the way of Arab countries' development are regional hotspots. To address that"," China is willing to contribute more to their settlement in a constructive manner on the basis of the non-interference principle. Our approach is very clear. No matter what happens"," we will stick to political settlement and will encourage and support Arab states in solving their problems through their own efforts. Be it the Syria issue"," the Libya issue or Yemen issue"," as long as all the relevant political forces in the country can sit down and have serious talk"," there will be no grievance that cannot be resolved. Arab states know this region the best. We encourage Arab states"," especially the Arab League"," to play an active role in the settlement of regional hotspots. We will be more than happy to see that through the main channel of the UN"," countries outside the region will create a better environment for Arab states to address the problems"," thus bringing about a favorable atmosphere of international understanding and support. We believe and are confident that the people of Arab states will surmount the current difficulties and usher in a new future for the region. In this process"," China will be your best friend and most reliable partner.""","[""South China Sea"", ""Chinese Dream""]","14","0","0","0","0","0","0","0","0","13","0","0","0","0","0","1","0","0","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
